año,mes,dia,hora,min,dateInt,Date_start_horario,Date_start_Examenes,days_left,Lengua,Mates,Ingles,Dibujo,Fisica,Historia,media_troncales,Biologia,Quimica,Mates_sociales,Economia,Geografia,tipo_bachillerato-Sanitario,tipo_bachillerato-Sociales,tipo_bachillerato-Tecnologico,cluster
2021,5,11,10,45,20210511,2021-05-11 10:45:00,2021-06-06,25,6.0,4.96,8.98,5.21,5.1,7.64,6.32,,,,,,0,0,1,8
2021,5,12,10,0,20210512,2021-05-12 10:00:00,2021-06-04,22,4.9,7.77,5.07,4.85,4.07,5.34,5.33,,,,,,0,0,1,1
2021,5,8,10,30,20210508,2021-05-08 10:30:00,2021-06-09,31,5.0,7.39,6.78,8.19,5.18,7.78,6.72,,,,,,0,0,1,9
2021,5,4,8,30,20210504,2021-05-04 08:30:00,2021-06-07,33,9.16,6.67,5.95,5.27,6.29,5.96,6.55,,,,,,0,0,1,1
2021,5,16,9,0,20210516,2021-05-16 09:00:00,2021-06-04,18,5.41,4.17,5.53,5.61,8.02,9.75,6.41,,,,,,0,0,1,8
2021,5,7,11,0,20210507,2021-05-07 11:00:00,2021-06-04,27,6.99,8.7,10.0,5.93,6.05,7.85,7.59,,,,,,0,0,1,9
2021,5,13,11,30,20210513,2021-05-13 11:30:00,2021-06-11,28,8.9,4.82,6.66,5.68,8.68,5.76,6.75,,,,,,0,0,1,1
2021,5,12,11,15,20210512,2021-05-12 11:15:00,2021-06-06,24,7.57,5.53,6.86,6.61,7.0,6.91,6.75,,,,,,0,0,1,1
2021,5,17,13,0,20210517,2021-05-17 13:00:00,2021-06-04,17,6.44,5.89,9.02,6.54,8.46,9.6,7.66,,,,,,0,0,1,4
2021,5,8,11,30,20210508,2021-05-08 11:30:00,2021-06-01,23,5.09,5.73,6.35,7.17,6.4,6.03,6.13,,,,,,0,0,1,1
2021,5,17,12,30,20210517,2021-05-17 12:30:00,2021-06-02,15,9.21,9.55,8.19,8.62,6.62,8.2,8.4,,,,,,0,0,1,11
2021,5,15,11,0,20210515,2021-05-15 11:00:00,2021-06-05,20,9.0,9.0,5.0,4.98,4.77,7.35,6.68,,,,,,0,0,1,4
2021,5,10,12,30,20210510,2021-05-10 12:30:00,2021-06-06,26,5.0,5.59,7.1,5.04,8.31,7.19,6.37,,,,,,0,0,1,1
2021,5,11,9,0,20210511,2021-05-11 09:00:00,2021-06-09,28,6.98,4.94,8.28,4.69,5.81,8.99,6.62,,,,,,0,0,1,8
2021,5,16,10,0,20210516,2021-05-16 10:00:00,2021-06-08,22,4.91,8.86,9.29,6.37,5.88,6.82,7.02,,,,,,0,0,1,9
2021,5,10,11,30,20210510,2021-05-10 11:30:00,2021-06-08,28,5.96,9.84,7.32,6.3,5.07,8.51,7.17,,,,,,0,0,1,3
2021,5,10,10,30,20210510,2021-05-10 10:30:00,2021-06-02,22,5.4,7.16,7.19,9.68,7.8,6.16,7.23,,,,,,0,0,1,3
2021,5,5,11,30,20210505,2021-05-05 11:30:00,2021-06-11,36,5.54,8.5,5.41,7.53,5.96,5.39,6.39,,,,,,0,0,1,3
2021,5,10,9,0,20210510,2021-05-10 09:00:00,2021-06-11,31,5.05,4.87,5.15,6.02,5.65,5.01,5.29,,,,,,0,0,1,10
2021,5,21,10,0,20210521,2021-05-21 10:00:00,2021-06-05,14,9.73,7.38,5.31,8.02,9.14,6.9,7.75,,,,,,0,0,1,3
2021,5,12,13,30,20210512,2021-05-12 13:30:00,2021-06-10,28,9.98,8.15,5.76,5.51,5.48,7.23,7.02,,,,,,0,0,1,4
2021,5,15,8,0,20210515,2021-05-15 08:00:00,2021-06-03,18,5.31,7.05,5.56,5.35,7.44,8.21,6.49,,,,,,0,0,1,4
2021,5,5,13,0,20210505,2021-05-05 13:00:00,2021-06-08,33,6.84,8.27,5.77,7.26,5.32,5.69,6.52,,,,,,0,0,1,9
2021,5,15,9,0,20210515,2021-05-15 09:00:00,2021-06-16,31,8.08,6.05,5.28,5.31,5.29,6.78,6.13,,,,,,0,0,1,10
2021,5,14,10,0,20210514,2021-05-14 10:00:00,2021-06-04,20,5.25,9.0,5.0,7.52,6.41,7.23,6.73,,,,,,0,0,1,3
2021,5,12,9,30,20210512,2021-05-12 09:30:00,2021-06-13,31,5.01,4.35,5.93,6.01,5.05,9.22,5.93,,,,,,0,0,1,8
2021,5,1,14,0,20210501,2021-05-01 14:00:00,2021-06-07,36,5.46,5.74,6.34,9.27,7.66,7.43,6.98,,,,,,0,0,1,9
2021,5,9,12,45,20210509,2021-05-09 12:45:00,2021-06-04,25,6.39,9.55,5.44,6.16,7.65,7.34,7.09,,,,,,0,0,1,11
2021,5,13,12,0,20210513,2021-05-13 12:00:00,2021-06-05,22,7.85,7.37,5.0,4.98,7.72,9.41,7.05,,,,,,0,0,1,4
2021,5,14,12,0,20210514,2021-05-14 12:00:00,2021-06-11,27,5.35,8.81,5.91,7.16,7.58,5.42,6.71,,,,,,0,0,1,11
2021,5,8,8,0,20210508,2021-05-08 08:00:00,2021-06-01,23,5.33,6.43,7.5,8.08,5.33,5.2,6.31,,,,,,0,0,1,4
2021,5,11,12,0,20210511,2021-05-11 12:00:00,2021-06-06,25,5.88,4.94,7.94,5.98,9.75,4.36,6.48,,,,,,0,0,1,1
2021,5,8,11,0,20210508,2021-05-08 11:00:00,2021-06-03,25,9.75,6.88,6.07,5.44,5.0,5.15,6.38,,,,,,0,0,1,1
2021,5,20,12,0,20210520,2021-05-20 12:00:00,2021-06-07,17,5.21,5.98,6.05,6.17,6.08,6.14,5.94,,,,,,0,0,1,10
2021,5,8,11,30,20210508,2021-05-08 11:30:00,2021-06-02,24,7.73,5.75,6.18,6.2,7.43,5.15,6.41,,,,,,0,0,1,1
2021,5,10,13,30,20210510,2021-05-10 13:30:00,2021-06-04,24,7.53,3.79,7.2,7.16,5.94,4.72,6.06,,,,,,0,0,1,8
2021,5,6,10,15,20210506,2021-05-06 10:15:00,2021-06-06,30,7.59,5.89,5.75,5.83,5.59,5.88,6.09,,,,,,0,0,1,10
2021,5,8,9,30,20210508,2021-05-08 09:30:00,2021-06-05,27,5.04,5.1,6.4,6.73,5.49,5.05,5.63,,,,,,0,0,1,10
2021,5,22,11,30,20210522,2021-05-22 11:30:00,2021-06-10,18,7.3,5.16,6.33,5.05,5.41,6.02,5.88,,,,,,0,0,1,8
2021,5,9,9,30,20210509,2021-05-09 09:30:00,2021-06-11,32,5.1,6.9,7.23,5.17,5.12,5.18,5.78,,,,,,0,0,1,1
2021,5,16,9,15,20210516,2021-05-16 09:15:00,2021-06-06,20,5.27,5.21,8.38,6.22,5.69,8.09,6.48,,,,,,0,0,1,10
2021,5,15,12,30,20210515,2021-05-15 12:30:00,2021-06-11,26,5.94,5.14,7.2,5.0,8.48,4.97,6.12,,,,,,0,0,1,10
2021,5,9,10,0,20210509,2021-05-09 10:00:00,2021-06-06,27,7.78,6.0,8.59,6.08,6.42,5.2,6.68,,,,,,0,0,1,1
2021,5,15,12,0,20210515,2021-05-15 12:00:00,2021-06-04,19,5.2,6.4,7.57,8.51,7.59,6.92,7.03,,,,,,0,0,1,9
2021,5,4,10,30,20210504,2021-05-04 10:30:00,2021-06-01,27,5.93,8.68,5.08,6.24,5.19,7.16,6.38,,,,,,0,0,1,9
2021,5,12,13,30,20210512,2021-05-12 13:30:00,2021-06-05,23,5.87,7.21,8.14,5.79,6.18,5.22,6.4,,,,,,0,0,1,4
2021,5,13,13,30,20210513,2021-05-13 13:30:00,2021-06-04,21,6.46,7.77,5.95,9.2,7.51,5.09,7.0,,,,,,0,0,1,3
2021,5,4,10,0,20210504,2021-05-04 10:00:00,2021-06-08,34,5.75,4.94,5.48,9.36,9.8,5.31,6.77,,,,,,0,0,1,9
2021,5,12,14,30,20210512,2021-05-12 14:30:00,2021-06-11,29,4.98,8.86,6.63,9.2,4.99,4.38,6.51,,,,,,0,0,1,3
2021,5,9,8,45,20210509,2021-05-09 08:45:00,2021-06-04,25,5.0,6.81,7.95,7.54,7.35,5.75,6.73,,,,,,0,0,1,9
2021,5,13,11,15,20210513,2021-05-13 11:15:00,2021-06-07,24,9.11,7.53,5.12,6.57,5.12,6.07,6.59,,,,,,0,0,1,4
2021,5,7,9,30,20210507,2021-05-07 09:30:00,2021-06-05,28,5.15,9.0,9.99,5.86,6.87,8.05,7.49,,,,,,0,0,1,3
2021,5,5,11,0,20210505,2021-05-05 11:00:00,2021-06-11,36,7.37,6.29,6.88,9.0,7.32,7.41,7.38,,,,,,0,0,1,9
2021,5,6,12,30,20210506,2021-05-06 12:30:00,2021-06-08,32,5.0,4.92,8.08,8.58,7.69,7.08,6.89,,,,,,0,0,1,4
2021,5,12,9,30,20210512,2021-05-12 09:30:00,2021-06-10,28,6.32,7.36,7.35,6.92,5.76,5.17,6.48,,,,,,0,0,1,4
2021,5,12,11,0,20210512,2021-05-12 11:00:00,2021-06-02,20,9.56,6.19,7.35,5.1,4.42,5.75,6.4,,,,,,0,0,1,8
2021,5,17,10,30,20210517,2021-05-17 10:30:00,2021-06-05,18,8.24,5.95,7.14,7.0,8.03,5.43,6.96,,,,,,0,0,1,4
2021,5,13,6,30,20210513,2021-05-13 06:30:00,2021-06-10,27,7.19,5.68,8.65,5.72,7.65,5.42,6.72,,,,,,0,0,1,1
2021,5,8,7,0,20210508,2021-05-08 07:00:00,2021-06-08,30,4.44,6.52,7.37,5.3,10.0,5.26,6.48,,,,,,0,0,1,9
2021,5,5,11,30,20210505,2021-05-05 11:30:00,2021-06-08,33,6.6,6.36,6.87,7.26,5.24,6.92,6.54,,,,,,0,0,1,4
2021,5,10,10,0,20210510,2021-05-10 10:00:00,2021-06-09,29,8.16,7.19,9.2,5.41,7.14,7.55,7.44,,,,,,0,0,1,4
2021,5,5,11,30,20210505,2021-05-05 11:30:00,2021-06-10,35,6.1,7.32,8.36,5.18,6.5,8.44,6.98,,,,,,0,0,1,4
2021,5,16,8,30,20210516,2021-05-16 08:30:00,2021-06-01,15,6.85,7.0,7.06,8.45,7.95,6.36,7.28,,,,,,0,0,1,9
2021,5,23,11,0,20210523,2021-05-23 11:00:00,2021-06-05,12,8.49,7.8,5.25,8.67,7.31,7.64,7.53,,,,,,0,0,1,3
2021,5,13,9,30,20210513,2021-05-13 09:30:00,2021-06-07,24,7.62,7.33,8.56,4.9,5.58,8.57,7.09,,,,,,0,0,1,1
2021,5,2,9,0,20210502,2021-05-02 09:00:00,2021-06-11,39,5.0,4.7,5.44,9.71,6.78,5.14,6.13,,,,,,0,0,1,4
2021,5,4,13,0,20210504,2021-05-04 13:00:00,2021-06-08,34,5.43,5.13,5.05,8.29,6.36,5.53,5.96,,,,,,0,0,1,1
2021,5,14,10,15,20210514,2021-05-14 10:15:00,2021-06-09,25,7.04,5.1,6.91,9.28,5.47,8.99,7.13,,,,,,0,0,1,1
2021,5,8,8,30,20210508,2021-05-08 08:30:00,2021-06-08,30,9.15,7.98,7.98,8.43,9.59,6.77,8.32,,,,,,0,0,1,11
2021,5,15,9,30,20210515,2021-05-15 09:30:00,2021-06-05,20,6.29,7.12,8.26,5.97,7.81,7.26,7.12,,,,,,0,0,1,4
2021,5,14,7,15,20210514,2021-05-14 07:15:00,2021-06-08,24,4.91,5.49,5.85,9.25,6.58,4.9,6.16,,,,,,0,0,1,4
2021,5,18,12,30,20210518,2021-05-18 12:30:00,2021-06-06,18,4.88,6.4,8.52,6.04,8.52,5.8,6.69,,,,,,0,0,1,4
2021,5,9,11,0,20210509,2021-05-09 11:00:00,2021-06-05,26,4.92,6.42,7.39,5.23,6.47,5.98,6.07,,,,,,0,0,1,1
2021,5,8,13,0,20210508,2021-05-08 13:00:00,2021-06-03,25,7.46,8.63,5.97,7.2,5.18,8.72,7.19,,,,,,0,0,1,9
2021,5,6,11,30,20210506,2021-05-06 11:30:00,2021-06-08,32,6.56,5.09,8.68,7.65,6.3,6.62,6.82,,,,,,0,0,1,1
2021,5,7,13,0,20210507,2021-05-07 13:00:00,2021-06-08,31,5.0,6.91,6.31,4.91,5.05,5.01,5.53,,,,,,0,0,1,1
2021,5,13,11,0,20210513,2021-05-13 11:00:00,2021-06-01,18,7.94,7.37,5.35,6.21,4.83,7.84,6.59,,,,,,0,0,1,1
2021,5,7,8,0,20210507,2021-05-07 08:00:00,2021-06-07,30,6.14,5.43,7.57,7.69,8.19,6.37,6.9,,,,,,0,0,1,4
2021,5,8,10,0,20210508,2021-05-08 10:00:00,2021-06-13,35,5.53,7.35,9.99,7.14,5.1,5.28,6.73,,,,,,0,0,1,9
2021,5,10,8,0,20210510,2021-05-10 08:00:00,2021-06-10,30,5.69,6.39,6.1,9.2,6.43,8.71,7.09,,,,,,0,0,1,9
2021,5,4,10,0,20210504,2021-05-04 10:00:00,2021-06-07,33,6.71,7.32,4.7,4.55,6.48,6.09,5.98,,,,,,0,0,1,4
2021,5,12,10,45,20210512,2021-05-12 10:45:00,2021-06-02,20,6.08,5.56,5.84,7.35,5.47,5.07,5.89,,,,,,0,0,1,10
2021,5,11,10,45,20210511,2021-05-11 10:45:00,2021-06-05,24,6.78,7.36,5.39,5.12,7.28,7.4,6.56,,,,,,0,0,1,4
2021,5,15,11,0,20210515,2021-05-15 11:00:00,2021-06-10,25,7.71,6.64,6.52,8.11,6.01,5.13,6.69,,,,,,0,0,1,4
2021,5,13,12,0,20210513,2021-05-13 12:00:00,2021-06-08,25,4.8,5.57,8.52,7.01,9.23,8.5,7.27,,,,,,0,0,1,4
2021,5,4,14,0,20210504,2021-05-04 14:00:00,2021-06-08,34,5.84,8.72,5.48,9.17,5.45,9.34,7.33,,,,,,0,0,1,11
2021,5,16,11,15,20210516,2021-05-16 11:15:00,2021-06-12,26,7.41,4.71,8.25,7.23,8.15,6.94,7.11,,,,,,0,0,1,1
2021,5,4,10,30,20210504,2021-05-04 10:30:00,2021-06-10,36,8.11,6.14,5.86,3.85,5.38,8.08,6.24,,,,,,0,0,1,10
2021,5,8,10,15,20210508,2021-05-08 10:15:00,2021-06-04,26,7.17,5.54,9.5,6.76,6.25,5.78,6.83,,,,,,0,0,1,1
2021,5,13,11,0,20210513,2021-05-13 11:00:00,2021-06-08,25,7.11,6.87,8.3,5.58,5.18,4.64,6.28,,,,,,0,0,1,1
2021,5,15,11,0,20210515,2021-05-15 11:00:00,2021-06-11,26,6.8,9.75,8.92,4.96,8.37,6.07,7.48,,,,,,0,0,1,11
2021,5,8,10,0,20210508,2021-05-08 10:00:00,2021-06-11,33,5.22,4.72,6.85,8.88,6.34,6.36,6.4,,,,,,0,0,1,1
2021,5,9,10,45,20210509,2021-05-09 10:45:00,2021-06-12,33,5.62,7.44,5.76,8.46,9.48,7.05,7.3,,,,,,0,0,1,11
2021,5,17,11,0,20210517,2021-05-17 11:00:00,2021-06-10,23,6.09,9.01,9.32,7.11,5.87,5.84,7.21,,,,,,0,0,1,3
2021,5,5,9,0,20210505,2021-05-05 09:00:00,2021-06-07,32,8.32,5.35,7.01,5.05,6.11,5.45,6.21,,,,,,0,0,1,10
2021,5,9,12,0,20210509,2021-05-09 12:00:00,2021-06-12,33,8.44,6.92,7.62,5.38,4.75,5.16,6.38,,,,,,0,0,1,1
2021,5,2,9,30,20210502,2021-05-02 09:30:00,2021-06-09,37,7.26,6.18,6.31,9.35,9.72,5.07,7.32,,,,,,0,0,1,11
2021,5,10,10,30,20210510,2021-05-10 10:30:00,2021-06-05,25,8.49,7.22,9.48,5.19,7.22,6.76,7.39,,,,,,0,0,1,4
2021,5,13,10,30,20210513,2021-05-13 10:30:00,2021-06-01,18,5.87,5.58,7.38,8.21,6.56,8.15,6.96,,,,,,0,0,1,1
2021,5,14,9,45,20210514,2021-05-14 09:45:00,2021-06-07,23,8.59,7.13,6.22,5.55,6.5,5.54,6.59,,,,,,0,0,1,4
2021,5,13,11,15,20210513,2021-05-13 11:15:00,2021-06-11,28,7.94,7.58,7.38,4.99,6.49,8.12,7.08,,,,,,0,0,1,4
2021,5,17,9,30,20210517,2021-05-17 09:30:00,2021-06-10,23,9.05,7.03,9.25,5.77,6.65,5.72,7.25,,,,,,0,0,1,4
2021,5,13,11,45,20210513,2021-05-13 11:45:00,2021-06-06,23,5.96,5.05,5.32,9.16,4.97,6.43,6.15,,,,,,0,0,1,1
2021,5,11,8,0,20210511,2021-05-11 08:00:00,2021-06-07,26,5.56,5.87,6.19,5.16,6.53,8.87,6.36,,,,,,0,0,1,10
2021,5,6,8,45,20210506,2021-05-06 08:45:00,2021-06-08,32,7.15,6.62,7.67,7.88,6.73,7.6,7.27,,,,,,0,0,1,9
2021,5,8,11,30,20210508,2021-05-08 11:30:00,2021-06-07,29,7.29,5.07,6.01,9.5,4.88,5.03,6.3,,,,,,0,0,1,1
2021,5,10,12,45,20210510,2021-05-10 12:45:00,2021-06-08,28,6.25,6.09,6.73,5.61,6.17,6.5,6.23,,,,,,0,0,1,1
2021,5,8,12,30,20210508,2021-05-08 12:30:00,2021-06-11,33,6.23,7.13,5.37,6.06,10.0,7.14,6.99,,,,,,0,0,1,3
2021,5,14,13,30,20210514,2021-05-14 13:30:00,2021-06-10,26,7.48,7.68,5.0,5.13,7.35,5.78,6.4,,,,,,0,0,1,4
2021,5,10,11,0,20210510,2021-05-10 11:00:00,2021-06-13,33,7.77,8.32,7.29,7.6,5.04,6.14,7.03,,,,,,0,0,1,3
2021,5,5,13,0,20210505,2021-05-05 13:00:00,2021-06-06,31,5.08,6.57,8.5,6.89,7.8,6.39,6.87,,,,,,0,0,1,9
2021,5,13,12,0,20210513,2021-05-13 12:00:00,2021-06-04,21,6.75,5.69,7.5,5.07,9.64,7.66,7.05,,,,,,0,0,1,1
2021,5,12,10,0,20210512,2021-05-12 10:00:00,2021-06-12,30,8.87,5.95,7.97,6.77,6.65,7.46,7.28,,,,,,0,0,1,4
2021,5,20,11,30,20210520,2021-05-20 11:30:00,2021-06-10,20,8.41,8.61,7.6,6.67,5.5,7.34,7.35,,,,,,0,0,1,9
2021,5,6,12,0,20210506,2021-05-06 12:00:00,2021-06-01,25,7.81,6.26,5.46,8.01,5.12,5.4,6.34,,,,,,0,0,1,1
2021,5,12,11,45,20210512,2021-05-12 11:45:00,2021-06-05,23,5.1,7.38,6.43,10.0,6.33,6.87,7.02,,,,,,0,0,1,3
2021,5,7,7,0,20210507,2021-05-07 07:00:00,2021-06-02,25,4.71,8.2,6.8,4.75,5.99,6.17,6.1,,,,,,0,0,1,4
2021,5,8,10,45,20210508,2021-05-08 10:45:00,2021-06-06,28,8.19,6.26,7.02,6.57,5.78,5.86,6.61,,,,,,0,0,1,1
2021,5,11,13,0,20210511,2021-05-11 13:00:00,2021-06-05,24,9.51,9.1,8.9,9.36,5.65,7.97,8.41,,,,,,0,0,1,11
2021,5,1,10,0,20210501,2021-05-01 10:00:00,2021-06-08,37,4.84,4.22,7.45,7.7,8.81,4.78,6.3,,,,,,0,0,1,4
2021,5,17,12,45,20210517,2021-05-17 12:45:00,2021-06-10,23,4.69,8.0,6.38,5.17,5.46,7.11,6.14,,,,,,0,0,1,4
2021,5,17,12,0,20210517,2021-05-17 12:00:00,2021-06-06,19,4.91,6.49,7.51,8.22,4.8,6.38,6.39,,,,,,0,0,1,1
2021,5,6,11,30,20210506,2021-05-06 11:30:00,2021-06-09,33,5.1,5.0,7.48,5.35,5.78,7.51,6.04,,,,,,0,0,1,10
2021,5,10,12,0,20210510,2021-05-10 12:00:00,2021-06-05,25,5.23,7.48,8.91,7.66,7.86,7.48,7.44,,,,,,0,0,1,3
2021,5,5,11,30,20210505,2021-05-05 11:30:00,2021-06-10,35,4.97,5.59,5.37,6.42,4.14,5.1,5.27,,,,,,0,0,1,10
2021,5,12,11,30,20210512,2021-05-12 11:30:00,2021-06-04,22,9.81,9.25,7.18,6.82,8.65,6.27,8.0,,,,,,0,0,1,11
2021,5,15,12,15,20210515,2021-05-15 12:15:00,2021-06-03,18,9.07,6.16,9.07,4.93,6.57,7.6,7.23,,,,,,0,0,1,10
2021,5,12,9,0,20210512,2021-05-12 09:00:00,2021-06-06,24,5.67,5.1,5.23,8.81,7.2,5.05,6.18,,,,,,0,0,1,4
2021,5,2,11,0,20210502,2021-05-02 11:00:00,2021-06-03,31,8.01,7.45,7.4,4.88,5.45,4.73,6.32,,,,,,0,0,1,4
2021,5,11,10,30,20210511,2021-05-11 10:30:00,2021-06-04,23,5.5,6.4,6.31,5.35,7.86,5.09,6.09,,,,,,0,0,1,1
2021,5,7,10,0,20210507,2021-05-07 10:00:00,2021-06-05,28,4.77,5.03,6.93,6.43,6.35,7.76,6.21,,,,,,0,0,1,10
2021,5,3,9,30,20210503,2021-05-03 09:30:00,2021-06-11,38,5.84,5.04,8.1,8.9,6.92,7.51,7.05,,,,,,0,0,1,4
2021,5,24,9,30,20210524,2021-05-24 09:30:00,2021-06-11,17,7.35,3.85,8.12,5.0,5.06,5.34,5.79,,,,,,0,0,1,8
2021,5,14,11,0,20210514,2021-05-14 11:00:00,2021-06-10,26,7.45,8.88,9.1,5.12,6.73,9.5,7.8,,,,,,0,0,1,9
2021,5,6,11,30,20210506,2021-05-06 11:30:00,2021-06-06,30,4.92,7.29,7.56,5.17,5.84,5.72,6.08,,,,,,0,0,1,4
2021,5,5,10,30,20210505,2021-05-05 10:30:00,2021-06-06,31,6.16,5.16,9.86,5.02,6.61,5.61,6.4,,,,,,0,0,1,10
2021,5,17,12,0,20210517,2021-05-17 12:00:00,2021-06-08,21,9.03,5.25,7.11,6.66,6.63,4.87,6.59,,,,,,0,0,1,10
2021,5,10,12,45,20210510,2021-05-10 12:45:00,2021-06-04,24,8.03,6.89,9.1,5.18,5.97,5.25,6.74,,,,,,0,0,1,1
2021,5,10,13,30,20210510,2021-05-10 13:30:00,2021-06-14,34,6.74,6.13,9.22,7.26,5.17,7.44,6.99,,,,,,0,0,1,1
2021,5,4,11,0,20210504,2021-05-04 11:00:00,2021-06-07,33,5.38,7.35,7.54,8.65,5.07,7.66,6.94,,,,,,0,0,1,9
2021,5,6,9,0,20210506,2021-05-06 09:00:00,2021-06-02,26,7.79,7.22,7.35,9.47,5.74,6.91,7.41,,,,,,0,0,1,9
2021,5,1,11,30,20210501,2021-05-01 11:30:00,2021-06-07,36,5.0,8.46,6.55,9.05,6.11,4.83,6.67,,,,,,0,0,1,11
2021,5,15,11,0,20210515,2021-05-15 11:00:00,2021-06-01,16,5.28,5.22,9.65,9.14,7.45,7.32,7.34,,,,,,0,0,1,4
2021,5,14,11,30,20210514,2021-05-14 11:30:00,2021-06-07,23,8.6,5.74,7.94,5.15,7.73,7.55,7.12,,,,,,0,0,1,1
2021,5,6,8,0,20210506,2021-05-06 08:00:00,2021-06-09,33,5.05,5.9,8.74,5.63,7.86,5.56,6.46,,,,,,0,0,1,4
2021,5,23,8,30,20210523,2021-05-23 08:30:00,2021-06-09,16,7.81,6.87,6.21,7.61,6.92,6.0,6.9,,,,,,0,0,1,4
2021,5,7,9,0,20210507,2021-05-07 09:00:00,2021-06-05,28,5.93,7.14,5.94,5.3,5.62,5.74,5.95,,,,,,0,0,1,1
2021,5,16,8,0,20210516,2021-05-16 08:00:00,2021-06-10,24,6.07,5.36,6.54,6.02,6.32,4.87,5.86,,,,,,0,0,1,10
2021,5,7,7,30,20210507,2021-05-07 07:30:00,2021-06-06,29,6.46,7.81,5.51,6.67,5.38,7.17,6.5,,,,,,0,0,1,9
2021,5,21,11,30,20210521,2021-05-21 11:30:00,2021-06-04,13,6.54,7.72,6.5,9.06,5.24,6.53,6.93,,,,,,0,0,1,9
2021,5,18,10,45,20210518,2021-05-18 10:45:00,2021-06-10,22,5.0,6.62,5.02,6.29,5.36,5.0,5.55,,,,,,0,0,1,1
2021,5,3,12,0,20210503,2021-05-03 12:00:00,2021-06-01,28,7.95,4.92,4.52,6.41,9.54,5.1,6.41,,,,,,0,0,1,4
2021,5,4,12,0,20210504,2021-05-04 12:00:00,2021-06-07,33,6.83,7.78,7.53,5.82,5.03,8.17,6.86,,,,,,0,0,1,4
2021,5,16,11,0,20210516,2021-05-16 11:00:00,2021-06-08,22,4.95,6.11,6.7,6.38,5.63,5.69,5.91,,,,,,0,0,1,1
2021,5,6,11,0,20210506,2021-05-06 11:00:00,2021-06-05,29,5.1,4.82,5.85,6.19,7.34,9.6,6.48,,,,,,0,0,1,10
2021,5,6,10,0,20210506,2021-05-06 10:00:00,2021-06-06,30,5.29,7.55,5.39,8.26,8.44,5.05,6.66,,,,,,0,0,1,3
2021,5,13,11,0,20210513,2021-05-13 11:00:00,2021-06-02,19,4.93,9.63,7.88,4.02,9.39,6.07,6.99,,,,,,0,0,1,3
2021,5,13,8,0,20210513,2021-05-13 08:00:00,2021-06-03,20,6.23,6.27,6.29,5.77,5.03,5.33,5.82,,,,,,0,0,1,10
2021,5,14,9,0,20210514,2021-05-14 09:00:00,2021-06-07,23,6.15,8.87,9.0,5.21,6.91,8.47,7.43,,,,,,0,0,1,9
2021,5,16,11,30,20210516,2021-05-16 11:30:00,2021-06-06,20,6.79,5.01,5.81,6.33,5.15,8.8,6.32,,,,,,0,0,1,8
2021,5,9,13,0,20210509,2021-05-09 13:00:00,2021-06-08,29,5.77,8.48,8.15,4.9,4.93,4.12,6.06,,,,,,0,0,1,4
2021,5,8,9,0,20210508,2021-05-08 09:00:00,2021-06-05,27,5.22,5.52,7.54,8.78,6.74,6.19,6.66,,,,,,0,0,1,4
2021,5,12,10,0,20210512,2021-05-12 10:00:00,2021-06-05,23,5.1,5.78,4.9,6.32,5.02,5.8,5.49,,,,,,0,0,1,10
2021,5,7,11,15,20210507,2021-05-07 11:15:00,2021-06-08,31,6.13,5.34,7.61,5.05,8.86,7.26,6.71,,,,,,0,0,1,1
2021,5,7,9,0,20210507,2021-05-07 09:00:00,2021-06-10,33,6.63,5.27,7.41,7.32,8.84,5.74,6.87,,,,,,0,0,1,4
2021,5,12,12,30,20210512,2021-05-12 12:30:00,2021-06-05,23,6.13,5.92,5.17,6.38,6.64,6.88,6.19,,,,,,0,0,1,1
2021,5,8,10,30,20210508,2021-05-08 10:30:00,2021-06-02,24,5.86,9.11,6.61,5.9,5.36,8.12,6.83,,,,,,0,0,1,9
2021,5,9,7,0,20210509,2021-05-09 07:00:00,2021-06-06,27,6.32,9.43,5.58,4.99,5.95,6.47,6.46,,,,,,0,0,1,9
2021,5,18,10,0,20210518,2021-05-18 10:00:00,2021-06-04,16,7.98,6.66,8.49,4.09,9.58,4.97,6.96,,,,,,0,0,1,4
2021,5,7,12,0,20210507,2021-05-07 12:00:00,2021-06-09,32,5.74,5.06,8.63,5.58,6.78,7.24,6.5,,,,,,0,0,1,10
2021,5,18,9,30,20210518,2021-05-18 09:30:00,2021-06-03,15,6.26,5.22,6.87,5.01,5.49,6.98,5.97,,,,,,0,0,1,8
2021,5,7,12,0,20210507,2021-05-07 12:00:00,2021-06-09,32,7.44,9.22,5.24,6.19,6.95,5.33,6.73,,,,,,0,0,1,3
2021,5,19,12,30,20210519,2021-05-19 12:30:00,2021-06-05,16,5.16,9.41,5.73,5.35,5.05,7.78,6.41,,,,,,0,0,1,9
2021,5,17,12,30,20210517,2021-05-17 12:30:00,2021-06-07,20,5.1,6.36,4.91,8.16,5.1,5.31,5.82,,,,,,0,0,1,1
2021,5,5,10,0,20210505,2021-05-05 10:00:00,2021-06-11,36,4.19,6.22,5.99,6.68,4.8,4.99,5.48,,,,,,0,0,1,1
2021,5,10,11,30,20210510,2021-05-10 11:30:00,2021-06-09,29,6.58,7.33,5.01,6.37,7.16,7.38,6.64,,,,,,0,0,1,9
2021,5,7,11,0,20210507,2021-05-07 11:00:00,2021-06-05,28,5.93,7.58,7.39,9.58,6.09,4.84,6.9,,,,,,0,0,1,3
